4.315000000000000391e+00 1.230603920230584070e-01 1.688415587450643907e+00
8.085000000000000853e+00 1.905324011288644093e-01 2.051264224048243157e-01
2.044999999999999929e+00 1.291180641713953470e-01 1.629853372874800810e+00
3.885000000000000231e+00 9.359841796957185656e-02 2.633403943172283768e+00
7.850000000000000311e-01 1.028910682372175533e-01 1.893494344074512448e+00
7.000000000000000000e+00 1.776545034360077768e-01 4.584137362840428609e-01
3.555000000000000160e+00 1.611385827826760098e-01 9.212503456965668303e-01
9.290000000000000924e+00 1.921398865145782509e-01 1.283648497880465200e-01
3.580000000000000071e+00 1.606483558923165189e-01 1.229081959450581074e+00
5.955000000000000071e+00 1.398628120679022979e-01 1.735053294189518480e+00
3.375000000000000000e+00 1.686075630938251579e-01 9.949558720958903146e-01
4.949999999999999956e-01 7.195468489467790607e-02 2.533845449753472590e+00
6.900000000000000577e-01 8.873648339855107203e-02 2.122643508486199426e+00
8.535000000000000142e+00 9.175487084094527401e-02 2.629204791351996917e+00
6.950000000000000622e-01 8.714339495286579917e-02 2.144749564167690803e+00
7.339999999999999858e+00 1.005308380961518061e-01 2.616081023353838741e+00
4.089999999999999858e+00 8.038384611691685999e-02 2.399237231348938071e+00
9.830000000000000071e+00 8.471738871422630768e-02 2.588040358174140909e+00
3.120000000000000107e+00 1.035291806580575513e-01 1.967667185680330055e+00
8.460000000000000853e+00 1.004100873445240294e-01 2.713503235324203011e+00
3.709999999999999964e+00 1.234882802336075280e-01 2.366671776799960547e+00
3.229999999999999982e+00 1.420714497495568496e-01 1.601834453479718201e+00
5.379999999999999893e+00 9.358935455215831867e-02 2.051761538243257466e+00
9.509999999999999787e+00 1.189641995198521401e-01 2.059148783056968579e+00
2.115000000000000213e+00 1.489123069505190189e-01 1.438660279394751607e+00
9.189999999999999503e+00 1.642880141261164051e-01 1.064063622788007590e+00
4.860000000000000320e+00 1.233469402052946723e-01 2.339304626585831492e+00
5.389999999999999680e+00 9.544664083387012499e-02 2.048646870741943182e+00
6.134999999999999787e+00 1.080036443874941576e-01 2.652246707441954232e+00
7.705000000000000071e+00 9.360438524841678543e-02 2.147292257955009998e+00
1.145000000000000018e+00 1.952375940021065792e-01 1.897827235739539264e-01
5.165000000000000036e+00 7.345410853195780132e-02 2.644773884547259257e+00
7.850000000000000533e+00 1.296937580234229781e-01 1.600556481619283433e+00
6.955000000000000071e+00 1.927729949115535302e-01 1.338859842747457674e-01
7.350000000000000533e+00 9.016556299350261816e-02 2.687193392636819222e+00
2.625000000000000000e+00 9.931438787208082819e-02 2.490135686074018029e+00
1.770000000000000018e+00 7.908002602450095453e-02 2.326283173661555015e+00
6.765000000000000568e+00 1.427945660859233634e-01 1.483555281647961355e+00
8.310000000000000497e+00 1.373185418055206664e-01 1.953365721762150065e+00
3.984999999999999876e+00 7.934469662693155456e-02 2.515701149759344002e+00
4.014999999999999680e+00 7.538514130560572402e-02 2.479253672093267191e+00
2.600000000000000089e-01 1.215550237009108137e-01 2.359607255578629825e+00
7.745000000000000107e+00 1.045828667492928049e-01 1.980085627764105016e+00
6.879999999999999893e+00 1.768375482127896026e-01 8.596896934559244974e-01
3.805000000000000160e+00 1.017673085704112884e-01 2.453918903876034729e+00
1.270000000000000018e+00 1.527476847257573933e-01 1.269027158493835072e+00
9.525000000000000355e+00 1.201093648579157208e-01 2.321476289066247922e+00
2.484999999999999876e+00 1.431537172762342158e-01 2.006069426261342770e+00
1.000000000000000056e-01 1.727879905643667502e-01 7.931661978849199324e-01
7.254999999999999893e+00 1.110949811734962545e-01 2.526472567431591987e+00
6.080000000000000071e+00 1.157441190450876622e-01 2.416616258052168842e+00
8.199999999999999289e+00 1.772447528884358303e-01 6.797991986264219078e-01
2.245000000000000107e+00 1.871710892215661393e-01 5.705748151146085023e-01
3.350000000000000200e-01 1.012038968783488951e-01 2.564070886557257900e+00
9.519999999999999574e+00 1.280249027640912585e-01 2.309359619829565613e+00
8.695000000000000284e+00 8.829467891770378940e-02 2.420353822121662724e+00
1.195000000000000062e+00 1.809462675679159027e-01 4.360325949248541888e-01
1.300000000000000044e+00 1.461423579473389578e-01 1.667724966691107147e+00
7.375000000000000000e+00 8.907476290130679486e-02 2.650696988945871357e+00
9.799999999999999822e-01 1.531969755202866323e-01 1.265685528508142754e+00
7.915000000000000036e+00 1.431979521347878093e-01 1.580033064666791720e+00
2.655000000000000249e+00 9.493656133539062070e-02 2.682244464218248137e+00
5.520000000000000462e+00 1.239450799128563596e-01 1.697407617071694075e+00
5.190000000000000391e+00 7.344834446586497034e-02 2.336469209072784992e+00
2.084999999999999964e+00 1.403579087827797334e-01 1.410605999399224597e+00
9.945000000000000284e+00 8.470243559860229920e-02 2.354639068890644449e+00
1.044999999999999929e+00 1.709767907668127696e-01 1.188877927534182755e+00
7.530000000000000249e+00 8.173448862506221824e-02 2.425073188460869389e+00
9.245000000000000995e+00 1.992945534080346748e-01 2.059053242446622356e-01
6.844999999999999751e+00 1.643792864923312447e-01 1.197617634959283750e+00
7.400000000000000355e+00 8.329994290045578120e-02 2.640646089258847695e+00
9.740000000000000213e+00 8.660666669199165724e-02 2.736788167233838109e+00
3.470000000000000195e+00 1.905048498561590919e-01 1.574717666851511988e-01
7.054999999999999716e+00 1.621765269905386109e-01 1.072234550641726569e+00
7.089999999999999858e+00 1.529476608378698699e-01 1.442283938536278010e+00
4.500000000000000111e-01 8.736371806727473432e-02 2.662166491208331376e+00
4.735000000000000320e+00 1.697750942091704462e-01 1.159682593407598272e+00
1.034999999999999920e+00 1.637897117170485639e-01 1.192787545458437348e+00
1.669999999999999929e+00 7.981536088094949577e-02 2.541187901562095064e+00
1.510000000000000009e+00 9.685700739158621675e-02 2.636075956418834298e+00
3.175000000000000266e+00 1.205318323626483612e-01 1.616040835143299770e+00
2.700000000000000178e-01 1.164603406687080012e-01 2.362816306612072204e+00
9.025000000000000355e+00 1.330177088052490464e-01 1.647098538604683471e+00
5.750000000000000666e-01 8.192882305567933399e-02 2.181470390725578135e+00
8.185000000000000497e+00 1.830705912271978764e-01 5.320802147821712680e-01
3.350000000000000089e+00 1.604684000692286339e-01 1.200732427172134686e+00
9.384999999999999787e+00 1.673168451740108531e-01 8.249887199164882556e-01
6.370000000000000107e+00 8.199232857182509049e-02 2.441298242428349141e+00
8.175000000000000711e+00 1.820114362125095087e-01 4.133206917353127730e-01
4.685000000000000497e+00 1.775309340370820610e-01 4.675781197030967618e-01
6.035000000000000142e+00 1.235430609487139092e-01 2.241788279566334641e+00
5.780000000000000249e+00 2.018372467018142435e-01 2.542795753731932340e-01
9.375000000000000000e+00 1.730911357674292383e-01 7.275846997826136420e-01
7.629999999999999893e+00 7.823735136379704469e-02 2.300808428596202049e+00
6.044999999999999929e+00 1.236538013554366044e-01 2.477049751586684945e+00
5.745000000000000107e+00 1.995252390583843460e-01 4.036143613358471050e-01
3.655000000000000249e+00 1.375093993087929956e-01 2.084550669781704446e+00
1.175000000000000044e+00 1.903371513359870260e-01 3.682370818061719842e-01
1.114999999999999991e+00 1.903719252906385384e-01 1.180021732034965132e-01
5.254999999999999893e+00 8.202909712136743914e-02 2.381071354402677365e+00
5.764999999999999680e+00 2.029797073472693614e-01 7.679975854702526805e-02
3.549999999999999822e-01 1.028344726007544424e-01 2.575225400762072514e+00
7.235000000000000320e+00 1.197582884855905999e-01 2.458794392379451743e+00
8.314999999999999503e+00 1.444680041295323125e-01 2.056268124443432210e+00
5.475000000000000533e+00 1.158917631916679264e-01 1.840240008993919041e+00
4.264999999999999680e+00 9.613687815664914704e-02 2.008723592561798998e+00
5.634999999999999787e+00 1.544371578494702635e-01 1.381144541832783457e+00
4.115000000000000213e+00 7.888564733630988590e-02 2.311210624097411070e+00
1.979999999999999982e+00 1.095817812829243676e-01 1.813530908676390219e+00
5.550000000000000488e-01 8.675984670838925161e-02 2.312845208621580273e+00
9.294999999999999929e+00 1.935843035002021151e-01 1.812199197864603484e-01
5.600000000000000533e+00 1.580759774317226085e-01 1.420162065553319142e+00
9.650000000000000355e+00 9.739381324385643079e-02 2.606461171164214718e+00
1.830000000000000071e+00 8.544427777879451402e-02 2.124341040489678534e+00
3.464999999999999858e+00 1.935605227306836373e-01 3.211664555256493747e-01
4.945000000000000284e+00 1.087350586015171927e-01 2.596049324227565069e+00
1.150000000000000050e-01 1.607080043936796598e-01 1.114759342865258018e+00
3.300000000000000155e-01 1.107855211636196713e-01 2.608939691594617027e+00
3.770000000000000018e+00 1.119935462355979433e-01 2.565246480455337430e+00
3.084999999999999964e+00 9.547869576337382480e-02 2.057903121015940417e+00
4.929999999999999716e+00 1.108316688780110193e-01 2.536896851320571411e+00
4.080000000000000071e+00 8.003738110908674430e-02 2.332449338872427447e+00
9.490000000000000213e+00 1.412325949483702048e-01 2.181945381813592988e+00
5.500000000000000444e-01 7.677358464866602950e-02 2.405304262933960935e+00
1.425000000000000044e+00 1.163610639932903534e-01 2.356676402972620377e+00
7.820000000000000284e+00 1.181552501083171086e-01 1.884269516415663315e+00
2.214999999999999858e+00 1.727551209185281822e-01 9.616339025592466339e-01
3.660000000000000142e+00 1.271608628313874445e-01 2.142531722893644908e+00
8.400000000000000355e+00 1.154976837230553416e-01 2.439940420395331877e+00
7.924999999999999822e+00 1.453622466883633391e-01 1.639319217591530986e+00
6.980000000000000426e+00 1.921082224223322477e-01 2.312664297752358711e-01
4.900000000000000355e+00 1.218328480587985707e-01 2.458556388482861621e+00
7.449999999999999956e-01 9.581655871792320311e-02 1.917082341148556246e+00
6.870000000000000107e+00 1.747292300313019187e-01 1.074631332568960485e+00
1.860000000000000098e+00 8.371595857241706518e-02 2.048517868416403154e+00
3.245000000000000107e+00 1.349874860827791900e-01 1.656253071522965969e+00
9.865000000000000213e+00 7.827325335552839936e-02 2.377568259203679091e+00
7.030000000000000249e+00 1.708868913861629202e-01 6.734990783086975963e-01
1.660000000000000142e+00 8.084019328338046262e-02 2.594141023692008829e+00
3.854999999999999982e+00 9.578013151178536855e-02 2.595539151260086275e+00
1.745000000000000107e+00 7.839993382426242718e-02 2.344661910443687880e+00
9.550000000000000711e-01 1.500745895550733566e-01 1.469484298789516918e+00
2.680000000000000160e+00 1.000085695281620335e-01 2.800150926147873864e+00
3.435000000000000053e+00 1.985575809762446797e-01 2.028926014192350968e-01
7.985000000000000320e+00 1.591999052891416022e-01 1.404629871867499658e+00
6.650000000000000355e+00 1.177321537078978575e-01 1.813334718170488413e+00
9.220000000000000639e+00 1.830302201338759871e-01 9.245285660112058101e-01
6.285000000000000142e+00 7.796277751317684523e-02 2.696974006064899676e+00
9.435000000000000497e+00 1.442690481042373796e-01 1.349643040438418318e+00
6.355000000000000426e+00 7.938072700857774777e-02 2.504766102535641359e+00
1.120000000000000107e+00 2.021917956880452949e-01 1.839715772637996183e-01
2.375000000000000000e+00 1.799430762739703815e-01 6.146363772658793856e-01
6.964999999999999858e+00 1.861403596796030457e-01 1.138720126200446076e-01
4.320000000000000284e+00 1.119268676202238300e-01 1.843815953742558689e+00
8.345000000000000639e+00 1.284515385102026341e-01 2.196945913141162610e+00
8.500000000000000000e+00 9.478670760246282745e-02 2.577843243118139949e+00
5.264999999999999680e+00 8.198569983988379661e-02 2.276053465199737946e+00
3.325000000000000178e+00 1.698408912038495699e-01 1.339086942812465209e+00
4.344999999999999751e+00 1.238714981913803248e-01 1.654482480762506702e+00
9.970000000000000639e+00 8.384427814439117388e-02 2.213866349889995977e+00
9.495000000000000995e+00 1.339175174544934566e-01 2.121349357230816413e+00
7.780000000000000249e+00 1.133047365279747781e-01 1.999241954677313471e+00
5.105000000000000426e+00 8.637923624930259059e-02 2.725650224304547731e+00
9.689999999999999503e+00 9.396492302212872127e-02 2.657013021739464076e+00
6.770000000000000462e+00 1.487971701989539985e-01 1.536933297947000288e+00
2.919999999999999929e+00 7.779268366126822210e-02 2.328874377197869272e+00
6.634999999999999787e+00 1.152078726075431714e-01 1.664782580611178231e+00
9.980000000000000426e+00 7.919690142031440838e-02 2.248307909172596375e+00
3.625000000000000000e+00 1.422847872185492024e-01 1.839194861598455244e+00
3.169999999999999929e+00 1.220203104216571049e-01 1.656547418726048493e+00
2.419999999999999929e+00 1.585602712515759849e-01 1.274725780833818822e+00
9.870000000000000995e+00 7.647484623737299536e-02 2.580228145124159322e+00
6.290000000000000036e+00 8.833170763764668088e-02 2.575009079603149509e+00
9.279999999999999361e+00 2.001414664134252008e-01 6.680002455370874503e-02
7.969999999999999751e+00 1.522645084028913520e-01 1.336641470621555694e+00
2.620000000000000107e+00 1.078398549930690842e-01 2.404897278337911448e+00
9.275000000000000355e+00 1.936120191127422563e-01 2.055938918584374886e-01
5.049999999999999822e+00 8.203986792851347687e-02 2.609931160679936468e+00
9.474999999999999645e+00 1.363820492608104618e-01 1.929875228416454869e+00
6.584999999999999964e+00 1.081471057447014050e-01 2.056215189602073501e+00
8.714999999999999858e+00 7.328529497664873493e-02 2.314151628405994199e+00
7.250000000000000000e+00 1.148104360334717133e-01 2.616692871063583503e+00
8.330000000000000071e+00 1.260189244830182409e-01 2.049725293507461021e+00
3.195000000000000284e+00 1.265079455863093449e-01 1.751009432158654233e+00
2.109999999999999876e+00 1.455965805891105691e-01 1.504574570180215565e+00
8.384999999999999787e+00 1.169951717616065090e-01 2.431164599704783047e+00
4.700000000000000178e+00 1.727403008979533083e-01 7.317297151419878132e-01
2.899999999999999800e-01 1.178880920411937566e-01 2.284725171135418620e+00
3.675000000000000266e+00 1.273977466702183037e-01 2.037402494464274127e+00
2.145000000000000018e+00 1.549476079761583358e-01 1.366203044598908845e+00
8.074999999999999289e+00 1.915436027663854346e-01 3.279550198691087992e-01
3.620000000000000107e+00 1.385965591919271489e-01 1.898505879806283714e+00
8.150000000000000355e+00 1.869305434066369787e-01 3.442207712369865225e-01
3.925000000000000266e+00 8.914678674046254414e-02 2.534691223426681628e+00
3.240000000000000213e+00 1.405771622039506952e-01 1.621621849994255182e+00
1.880000000000000115e+00 9.520552068889492903e-02 1.936720299040508575e+00
6.679999999999999716e+00 1.174790358280248387e-01 1.730205232312847397e+00
8.915000000000000924e+00 9.854285991917252630e-02 1.910068975171843153e+00
9.120000000000000995e+00 1.506895698094534441e-01 1.456425729019342530e+00
5.395000000000000462e+00 9.418940668699657404e-02 2.068751017585432006e+00
1.995000000000000107e+00 1.146867443727963287e-01 1.794916594670873167e+00
8.279999999999999361e+00 1.502263924876879042e-01 1.799444045278103532e+00
2.379999999999999893e+00 1.708585102367069231e-01 8.086975697031103527e-01
5.650000000000000355e+00 1.601015111220199516e-01 1.357377955199495556e+00
8.870000000000000995e+00 9.121148755016744714e-02 2.181618834146489938e+00
9.000000000000000000e+00 1.165931815371182151e-01 1.788371549659032445e+00
5.924999999999999822e+00 1.572659986527258358e-01 1.641043152477245304e+00
5.669999999999999929e+00 1.620216553941190019e-01 1.162256851736814367e+00
5.940000000000000391e+00 1.418095867177388836e-01 1.728364166139133573e+00
3.975000000000000089e+00 7.909626822238081945e-02 2.601169132959345376e+00
1.900000000000000133e+00 9.440221273585444606e-02 2.020876240486743303e+00
9.310000000000000497e+00 1.844266908858520349e-01 2.553382400732281399e-01
4.495000000000000107e+00 1.665668074559114586e-01 1.397486500438885004e+00
5.544999999999999929e+00 1.337034646091040946e-01 1.710837183847480958e+00
4.540000000000000036e+00 1.690398595041677499e-01 1.054723653026013785e+00
9.560000000000000497e+00 1.101204437456501511e-01 2.473195697216766575e+00
7.080000000000000071e+00 1.534792945292356992e-01 1.427580561562546535e+00
2.410000000000000142e+00 1.647259954461024467e-01 1.212576492649119819e+00
4.389999999999999680e+00 1.337378314092362019e-01 1.631121481275980445e+00
3.515000000000000124e+00 1.777661974287344793e-01 5.999716042547880157e-01
2.464999999999999858e+00 1.442029859806873149e-01 1.687649795370304906e+00
3.010000000000000231e+00 8.399103795847273624e-02 2.288271939230281493e+00
1.260000000000000009e+00 1.578533163700761577e-01 1.221623704065199378e+00
9.724999999999999645e+00 8.264411856263920164e-02 2.731256762176903496e+00
1.689999999999999947e+00 7.693071798942537065e-02 2.488053026144508628e+00
6.610000000000000320e+00 1.087913169730121005e-01 1.889266444187980731e+00
6.884999999999999787e+00 1.839448080933020202e-01 8.047411144715455045e-01
4.125000000000000000e+00 7.697100924387204057e-02 2.159891670768089522e+00
7.950000000000000178e+00 1.552833278604858480e-01 1.472440446209417830e+00
3.900000000000000133e-01 9.631976298436931150e-02 2.529315018570749363e+00
9.365000000000000213e+00 1.725601930822459051e-01 5.975079395080727940e-01
8.960000000000000853e+00 1.085775317899083381e-01 1.896223560920284656e+00
6.500000000000000000e+00 8.800613480205479733e-02 2.090467673266232396e+00
2.615000000000000213e+00 1.089857464080695171e-01 2.433406265619588282e+00
8.025000000000000355e+00 1.689644326437639565e-01 1.084553175786922230e+00
3.214999999999999858e+00 1.388958587170917858e-01 1.635351672762065611e+00
6.850000000000000533e+00 1.654848560069547558e-01 1.183614481095340842e+00
3.859999999999999876e+00 9.278853780693467612e-02 2.645376306357751783e+00
4.455000000000000071e+00 1.583159539646654124e-01 1.471035058380181670e+00
4.950000000000000178e+00 1.094666975860508207e-01 2.787359889817646597e+00
6.320000000000000284e+00 6.995282869140301285e-02 2.670391920478567993e+00
4.810000000000000497e+00 1.348777992394229186e-01 1.984520859491403222e+00
2.089999999999999858e+00 1.405434870503846634e-01 1.570145032267229235e+00
4.980000000000000426e+00 1.012563827254834986e-01 2.615433932867039513e+00
7.860000000000000320e+00 1.322496305335879307e-01 1.697294341034172316e+00
2.350000000000000089e+00 1.832717152146685347e-01 4.966777776308879400e-01
3.734999999999999876e+00 1.174562808132965791e-01 2.502395114823616318e+00
6.214999999999999858e+00 8.482748528627133411e-02 2.654212861553474578e+00
8.970000000000000639e+00 1.129742777642715329e-01 1.922383916803761084e+00
2.629999999999999893e+00 1.075623274883936165e-01 2.650604524708047194e+00
3.459999999999999964e+00 1.947405960778773593e-01 2.052060063718502969e-01
4.580000000000000071e+00 1.929030449992781004e-01 1.935776351957270713e-01
3.950000000000000178e-01 1.024653100452249110e-01 2.611270920546893581e+00
7.655000000000000249e+00 8.936933591227330664e-02 2.139028120252693732e+00
9.599999999999999645e+00 1.073866244264154168e-01 2.602773319849391420e+00
9.470000000000000639e+00 1.361000079007959329e-01 1.900733811467779200e+00
1.169999999999999929e+00 1.897458993081565515e-01 2.018905133669336993e-01
3.399999999999999911e+00 1.768136012495196419e-01 7.377053209072016449e-01
7.259999999999999787e+00 1.101496412431339778e-01 2.567599321130776602e+00
8.880000000000000782e+00 8.917398045052320199e-02 2.099390923823981403e+00
8.800000000000000044e-01 1.281725199087093425e-01 1.604796671837081190e+00
6.169999999999999929e+00 9.506114901136071549e-02 2.575099970681837380e+00
4.600000000000000533e+00 2.074941693802330456e-01 1.977148534077463604e-01
9.755000000000000782e+00 8.707994725219068977e-02 2.720173795108783654e+00
8.900000000000000133e-01 1.240025212529468068e-01 1.669831999359004282e+00
3.959999999999999964e+00 8.403620887565177444e-02 2.587073186023116200e+00
1.199999999999999956e+00 1.723072213209987102e-01 4.105266976182175287e-01
4.000000000000000083e-02 1.950491339255569501e-01 4.092030981657312494e-01
3.049999999999999933e-01 1.119145476287617263e-01 2.387872342113571023e+00
1.560000000000000053e+00 9.426211531324329984e-02 2.596926659964261308e+00
1.020000000000000018e+00 1.649225710834412995e-01 1.338196466279534924e+00
6.475000000000000533e+00 8.246883415924702310e-02 2.136429629673072039e+00
4.259999999999999787e+00 1.012753308974993632e-01 1.893330194637940389e+00
5.500000000000000028e-02 1.888983479853674208e-01 3.563748771535314996e-01
2.220000000000000195e+00 1.672636578758396608e-01 1.030763671962542816e+00
3.699999999999999956e-01 1.019323749930893530e-01 2.488102033773858857e+00
3.490000000000000213e+00 1.903550284742205334e-01 3.508068235670060986e-01
3.649999999999999911e-01 1.046201558847232455e-01 2.628288651478663418e+00
3.450000000000000289e-01 1.033192650234964483e-01 2.461646396419199245e+00
9.570000000000000284e+00 1.184098933650795521e-01 2.508043391109788800e+00
8.549999999999999822e-01 1.184052171945741139e-01 1.813452261857876557e+00
1.620000000000000107e+00 8.568897005015105317e-02 2.500297585477375684e+00
